* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
131.835938 -4.318 62.6843
132.202148 -4.322 63.0573
132.568359 -4.326 63.4301
132.934570 -4.330 63.8029
133.300781 -4.335 64.1759
133.666992 -4.339 64.5495
134.033203 -4.344 64.9237
134.399414 -4.349 65.2990
134.765625 -4.354 65.6754
135.131836 -4.359 66.0531
135.498047 -4.365 66.4326
135.864258 -4.370 66.8138
136.230469 -4.376 67.1971
136.596680 -4.381 67.5828
136.962891 -4.387 67.9706
137.329102 -4.393 68.3611
137.695312 -4.399 68.7543
138.061523 -4.405 69.1500
138.427734 -4.410 69.5486
138.793945 -4.416 69.9501
139.160156 -4.421 70.3544
139.526367 -4.427 70.7619
139.892578 -4.432 71.1723
140.258789 -4.437 71.5857
140.625000 -4.442 72.0025
140.991211 -4.446 72.4222
141.357422 -4.450 72.8450
141.723633 -4.454 73.2711
142.089844 -4.458 73.7001
142.456055 -4.461 74.1323
142.822266 -4.464 74.5675
143.188477 -4.467 75.0056
143.554688 -4.469 75.4468
143.920898 -4.471 75.8911
144.287109 -4.472 76.3383
144.653320 -4.473 76.7887
145.019531 -4.474 77.2419
145.385742 -4.474 77.6981
145.751953 -4.473 78.1575
146.118164 -4.472 78.6195
146.484375 -4.470 79.0843
146.850586 -4.468 79.5521
147.216797 -4.465 80.0223
147.583008 -4.462 80.4954
147.949219 -4.457 80.9711
148.315430 -4.453 81.4493
148.681641 -4.447 81.9304
149.047852 -4.441 82.4142
149.414062 -4.435 82.9004
149.780273 -4.427 83.3895
150.146484 -4.419 83.8812
150.512695 -4.410 84.3753
150.878906 -4.400 84.8723
151.245117 -4.390 85.3717
151.611328 -4.378 85.8734
151.977539 -4.366 86.3779
152.343750 -4.353 86.8848
152.709961 -4.339 87.3939
153.076172 -4.324 87.9056
153.442383 -4.308 88.4198
153.808594 -4.290 88.9360
154.174805 -4.272 89.4548
154.541016 -4.253 89.9759
154.907227 -4.233 90.4990
155.273438 -4.211 91.0250
155.639648 -4.188 91.5534
156.005859 -4.164 92.0836
156.372070 -4.139 92.6175
156.738281 -4.112 93.1543
157.104492 -4.083 93.6922
157.470703 -4.053 94.2335
157.836914 -4.020 94.7777
158.203125 -3.986 95.3208
158.569336 -3.949 95.8634
158.935547 -3.909 96.4047
159.301758 -3.867 96.9419
159.667969 -3.823 97.4719
160.034180 -3.776 97.9934
160.400391 -3.727 98.5069
160.766602 -3.676 99.0099
161.132812 -3.623 99.5004
161.499023 -3.569 99.9800
161.865234 -3.513 100.4490
162.231445 -3.456 100.9058
162.597656 -3.398 101.3510
162.963867 -3.338 101.7856
163.330078 -3.278 102.2086
163.696289 -3.216 102.6202
164.062500 -3.153 103.0208
164.428711 -3.089 103.4097
164.794922 -3.024 103.7868
165.161133 -2.959 104.1524
165.527344 -2.892 104.5058
165.893555 -2.825 104.8466
166.259766 -2.756 105.1752
166.625977 -2.687 105.4909
166.992188 -2.618 105.7932
167.358398 -2.547 106.0821
167.724609 -2.476 106.3578
168.090820 -2.405 106.6189
168.457031 -2.333 106.8655
168.823242 -2.260 107.0982
169.189453 -2.187 107.3155
169.555664 -2.114 107.5170
169.921875 -2.041 107.7038
170.288086 -1.967 107.8749
170.654297 -1.894 108.0291
171.020508 -1.820 108.1675
171.386719 -1.747 108.2901
171.752930 -1.674 108.3955
172.119141 -1.601 108.4836
172.485352 -1.529 108.5562
172.851562 -1.457 108.6114
173.217773 -1.386 108.6485
173.583984 -1.316 108.6694
173.950195 -1.246 108.6738
174.316406 -1.178 108.6598
174.682617 -1.111 108.6287
175.048828 -1.045 108.5823
175.415039 -0.981 108.5184
175.781250 -0.918 108.4369
176.147461 -0.857 108.3407
176.513672 -0.798 108.2291
176.879883 -0.740 108.1008
177.246094 -0.685 107.9574
177.612305 -0.632 107.8015
177.978516 -0.582 107.6310
178.344727 -0.533 107.4462
178.710938 -0.488 107.2504
179.077148 -0.445 107.0434
179.443359 -0.405 106.8246
179.809570 -0.368 106.5957
180.175781 -0.335 106.3594
180.541992 -0.304 106.1149
180.908203 -0.276 105.8629
181.274414 -0.252 105.6058
181.640625 -0.231 105.3450
182.006836 -0.213 105.0806
182.373047 -0.199 104.8139
182.739258 -0.189 104.5471
183.105469 -0.181 104.2810
183.471680 -0.177 104.0167
183.837891 -0.177 103.7552
184.204102 -0.180 103.4981
184.570312 -0.186 103.2471
184.936523 -0.195 103.0030
185.302734 -0.208 102.7659
185.668945 -0.223 102.5381
186.035156 -0.242 102.3214
186.401367 -0.263 102.1157
186.767578 -0.287 101.9207
187.133789 -0.314 101.7396
187.500000 -0.344 101.5735
187.866211 -0.375 101.4210
188.232422 -0.409 101.2827
188.598633 -0.445 101.1616
188.964844 -0.483 101.0579
189.331055 -0.522 100.9691
189.697266 -0.563 100.8972
190.063477 -0.605 100.8442
190.429688 -0.649 100.8095
190.795898 -0.693 100.7903
191.162109 -0.739 100.7894
191.528320 -0.785 100.8078
191.894531 -0.832 100.8440
192.260742 -0.880 100.8958
192.626953 -0.928 100.9660
192.993164 -0.976 101.0548
193.359375 -1.023 101.1600
193.725586 -1.071 101.2805
194.091797 -1.119 101.4181
194.458008 -1.167 101.5728
194.824219 -1.214 101.7420
195.190430 -1.260 101.9254
195.556641 -1.306 102.1243
195.922852 -1.352 102.3380
196.289062 -1.396 102.5642
196.655273 -1.440 102.8032
197.021484 -1.483 103.0555
197.387695 -1.525 103.3203
197.753906 -1.565 103.5957
198.120117 -1.605 103.8822
198.486328 -1.644 104.1796
198.852539 -1.682 104.4874
199.218750 -1.718 104.8041
199.584961 -1.753 105.1298
199.951172 -1.788 105.4644
200.317383 -1.820 105.8073
200.683594 -1.852 106.1572
201.049805 -1.882 106.5144
201.416016 -1.911 106.8784
201.782227 -1.939 107.2488
202.148438 -1.965 107.6247
202.514648 -1.990 108.0061
202.880859 -2.014 108.3925
203.247070 -2.036 108.7836
203.613281 -2.057 109.1788
203.979492 -2.077 109.5778
204.345703 -2.096 109.9804
204.711914 -2.113 110.3861
205.078125 -2.129 110.7947
205.444336 -2.143 111.2057
205.810547 -2.157 111.6188
206.176758 -2.169 112.0338
206.542969 -2.180 112.4504
206.909180 -2.189 112.8683
207.275391 -2.198 113.2870
207.641602 -2.205 113.7064
208.007812 -2.211 114.1265
208.374023 -2.216 114.5468
208.740234 -2.220 114.9670
209.106445 -2.222 115.3869
209.472656 -2.224 115.8066
209.838867 -2.225 116.2258
210.205078 -2.224 116.6440
210.571289 -2.222 117.0611
210.937500 -2.220 117.4773
211.303711 -2.216 117.8923
211.669922 -2.212 118.3056
212.036133 -2.206 118.7172
212.402344 -2.200 119.1272
212.768555 -2.192 119.5355
213.134766 -2.184 119.9415
213.500977 -2.175 120.3453
213.867188 -2.165 120.7468
214.233398 -2.154 121.1463
214.599609 -2.142 121.5431
214.965820 -2.130 121.9372
215.332031 -2.117 122.3286
215.698242 -2.103 122.7175
216.064453 -2.088 123.1035
216.430664 -2.073 123.4865
216.796875 -2.057 123.8664
217.163086 -2.040 124.2434
217.529297 -2.023 124.6174
217.895508 -2.005 124.9880
218.261719 -1.986 125.3552
218.627930 -1.967 125.7192
218.994141 -1.947 126.0800
219.360352 -1.926 126.4372
219.726562 -1.905 126.7908
220.092773 -1.884 127.1409
220.458984 -1.862 127.4876
220.825195 -1.839 127.8306
221.191406 -1.816 128.1698
221.557617 -1.793 128.5053
221.923828 -1.769 128.8372
222.290039 -1.745 129.1654
222.656250 -1.720 129.4897
223.022461 -1.694 129.8100
223.388672 -1.669 130.1266
223.754883 -1.643 130.4394
224.121094 -1.616 130.7483
224.487305 -1.590 131.0530
224.853516 -1.563 131.3537
225.219727 -1.535 131.6507
225.585938 -1.507 131.9436
225.952148 -1.479 132.2322
226.318359 -1.451 132.5167
226.684570 -1.422 132.7972
227.050781 -1.393 133.0736
227.416992 -1.364 133.3457
227.783203 -1.335 133.6135
228.149414 -1.305 133.8770
228.515625 -1.275 134.1365
228.881836 -1.245 134.3916
229.248047 -1.215 134.6422
229.614258 -1.184 134.8885
229.980469 -1.153 135.1304
230.346680 -1.123 135.3680
230.712891 -1.091 135.6010
231.079102 -1.060 135.8293
231.445312 -1.029 136.0531
231.811523 -0.997 136.2723
232.177734 -0.965 136.4868
232.543945 -0.934 136.6964
232.910156 -0.902 136.9011
233.276367 -0.870 137.1008
233.642578 -0.837 137.2956
234.008789 -0.805 137.4852
234.375000 -0.773 137.6692
234.741211 -0.740 137.8479
235.107422 -0.708 138.0212
235.473633 -0.675 138.1886
235.839844 -0.642 138.3496
236.206055 -0.610 138.5042
236.572266 -0.577 138.6527
236.938477 -0.545 138.7949
237.304688 -0.512 138.9294
237.670898 -0.480 139.0555
238.037109 -0.447 139.1734
238.403320 -0.416 139.2847
238.769531 -0.384 139.3881
239.135742 -0.352 139.4810
239.501953 -0.321 139.5629
239.868164 -0.292 139.6351
240.234375 -0.263 139.7015
240.600586 -0.235 139.7591
240.966797 -0.208 139.8059
241.333008 -0.182 139.8424
241.699219 -0.158 139.8708
242.065430 -0.137 139.8960
242.431641 -0.117 139.9174
242.797852 -0.098 139.9351
243.164062 -0.082 139.9499
243.530273 -0.067 139.9630
243.896484 -0.055 139.9769
244.262695 -0.044 139.9953
244.628906 -0.036 140.0193
244.995117 -0.028 140.0493
245.361328 -0.022 140.0828
245.727539 -0.017 140.1201
246.093750 -0.013 140.1651
246.459961 -0.010 140.2185
246.826172 -0.008 140.2798
247.192383 -0.005 140.3457
247.558594 -0.004 140.4159
