* Generated by rew_pipeline.py (source UUID 6c5ff0b0-8c32-4d9a-87d3-d1c755ad89b3, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.filtered.120.green.multipos.fdw6, R.filtered.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
167.175293 71.359 -19.5917
167.358398 71.334 -19.7492
167.541504 71.284 -20.1100
167.724609 71.190 -20.4895
167.907715 71.079 -20.6620
168.090820 70.998 -20.5232
168.273926 71.000 -20.2959
168.457031 71.074 -20.3547
168.640137 71.169 -20.8564
168.823242 71.220 -21.6566
169.006348 71.212 -22.3742
169.189453 71.162 -22.8082
169.372559 71.113 -22.9422
169.555664 71.086 -23.0632
169.738770 71.073 -23.3509
169.921875 71.062 -23.9419
170.104980 71.043 -24.7625
170.288086 71.025 -25.8102
170.471191 71.001 -27.0025
170.654297 70.973 -28.2675
170.837402 70.933 -29.4300
171.020508 70.898 -30.3757
171.203613 70.874 -31.1419
171.386719 70.867 -31.8883
171.569824 70.839 -32.7950
171.752930 70.761 -33.8071
171.936035 70.617 -34.7958
172.119141 70.438 -35.5741
172.302246 70.266 -36.2598
172.485352 70.126 -37.0374
172.668457 70.008 -38.1380
172.851562 69.882 -39.4297
173.034668 69.746 -40.6854
173.217773 69.619 -41.6617
173.400879 69.534 -42.4469
173.583984 69.468 -43.2704
173.767090 69.375 -44.2671
173.950195 69.187 -45.2693
174.133301 68.904 -45.8834
174.316406 68.573 -45.9018
174.499512 68.283 -45.4634
174.682617 68.072 -45.1877
174.865723 67.913 -45.5024
175.048828 67.741 -46.4911
175.231934 67.519 -47.6529
175.415039 67.269 -48.5307
175.598145 67.040 -48.7680
175.781250 66.878 -48.5030
175.964355 66.769 -47.9444
176.147461 66.686 -47.3248
176.330566 66.582 -46.6635
176.513672 66.459 -46.0196
176.696777 66.308 -45.5344
176.879883 66.141 -45.3616
177.062988 65.941 -45.5569
177.246094 65.736 -45.8961
177.429199 65.565 -46.2125
177.612305 65.504 -46.3935
177.795410 65.573 -46.7548
177.978516 65.730 -47.4688
178.161621 65.884 -48.6109
178.344727 65.953 -49.7519
178.527832 65.928 -50.5460
178.710938 65.847 -50.7579
178.894043 65.789 -50.7678
179.077148 65.763 -51.1794
179.260254 65.738 -52.4884
179.443359 65.636 -54.5959
179.626465 65.454 -56.9196
179.809570 65.234 -58.8309
179.992676 65.082 -59.9938
180.175781 65.052 -60.7821
180.358887 65.117 -61.6760
180.541992 65.170 -63.0089
180.725098 65.129 -64.4478
180.908203 65.001 -65.7076
181.091309 64.867 -66.6595
181.274414 64.824 -67.9033
181.457520 64.878 -70.0773
181.640625 64.986 -73.5012
181.823730 65.071 -77.7399
182.006836 65.133 -82.0498
182.189941 65.187 -85.8289
182.373047 65.284 -88.8767
182.556152 65.418 -91.5180
182.739258 65.557 -94.0338
182.922363 65.653 -96.6722
183.105469 65.705 -99.3567
183.288574 65.761 -102.2657
183.471680 65.872 -105.6094
183.654785 66.065 -109.7820
183.837891 66.304 -114.7718
184.020996 66.558 -120.2601
184.204102 66.791 -125.6643
184.387207 67.022 -130.4924
184.570312 67.271 -134.6273
184.753418 67.570 -138.2591
184.936523 67.910 -141.8944
185.119629 68.258 -145.8548
185.302734 68.573 -150.3582
185.485840 68.826 -155.2594
185.668945 69.021 -160.3801
185.852051 69.169 -165.3969
186.035156 69.313 -170.1106
186.218262 69.477 -174.4149
186.401367 69.687 -178.3786
186.584473 69.927 177.8287
186.767578 70.168 174.1407
186.950684 70.372 170.5766
187.133789 70.531 167.3474
187.316895 70.666 164.5329
187.500000 70.818 162.1240
187.683105 71.014 159.8226
187.866211 71.247 157.3980
188.049316 71.490 154.7272
188.232422 71.714 151.9673
188.415527 71.929 149.3099
188.598633 72.150 146.8594
188.781738 72.404 144.5449
188.964844 72.679 142.1995
189.147949 72.958 139.7664
189.331055 73.217 137.2634
189.514160 73.456 134.8076
189.697266 73.686 132.3808
189.880371 73.917 129.9433
190.063477 74.144 127.3860
190.246582 74.354 124.7529
190.429688 74.545 122.1284
190.612793 74.721 119.6408
190.795898 74.899 117.2959
190.979004 75.080 115.0141
191.162109 75.259 112.6977
191.345215 75.411 110.3066
191.528320 75.529 107.8992
191.711426 75.614 105.5071
191.894531 75.680 103.1529
192.077637 75.736 100.7688
192.260742 75.785 98.3598
192.443848 75.826 95.9408
192.626953 75.865 93.6072
192.810059 75.910 91.3699
192.993164 75.959 89.2068
193.176270 76.001 87.0542
193.359375 76.011 84.9358
193.542480 75.979 82.9621
193.725586 75.916 81.2409
193.908691 75.855 79.7725
194.091797 75.820 78.3509
194.274902 75.815 76.7385
194.458008 75.810 74.7797
194.641113 75.769 72.5989
194.824219 75.678 70.4314
195.007324 75.548 68.5530
195.190430 75.407 67.0310
195.373535 75.270 65.7898
195.556641 75.134 64.6542
195.739746 74.972 63.5704
195.922852 74.770 62.6215
196.105957 74.533 61.9624
196.289062 74.296 61.6785
196.472168 74.090 61.6691
196.655273 73.932 61.7580
196.838379 73.802 61.7854
197.021484 73.673 61.8278
197.204590 73.527 62.0611
197.387695 73.377 62.7314
197.570801 73.258 63.8591
197.753906 73.199 65.3111
197.937012 73.205 66.7776
198.120117 73.254 68.0907
198.303223 73.325 69.2110
198.486328 73.410 70.2632
198.669434 73.531 71.3098
198.852539 73.706 72.3178
199.035645 73.948 73.1458
199.218750 74.239 73.6635
199.401855 74.560 73.8349
199.584961 74.882 73.6837
199.768066 75.192 73.2972
199.951172 75.477 72.7312
200.134277 75.735 72.0864
200.317383 75.969 71.4085
200.500488 76.193 70.7507
200.683594 76.422 70.0392
200.866699 76.661 69.1824
201.049805 76.903 68.0546
201.232910 77.126 66.6545
201.416016 77.317 65.0552
201.599121 77.470 63.3934
201.782227 77.599 61.7491
201.965332 77.717 60.1142
202.148438 77.830 58.4262
202.331543 77.928 56.6261
202.514648 78.004 54.7516
202.697754 78.051 52.8721
202.880859 78.076 51.0893
203.063965 78.091 49.4131
203.247070 78.103 47.8339
203.430176 78.113 46.2904
203.613281 78.114 44.7849
203.796387 78.104 43.3227
203.979492 78.082 41.9372
204.162598 78.054 40.6202
204.345703 78.018 39.3562
204.528809 77.975 38.1371
204.711914 77.920 36.9753
204.895020 77.857 35.9068
205.078125 77.792 34.9230
205.261230 77.731 34.0013
205.444336 77.675 33.0652
205.627441 77.618 32.0931
205.810547 77.555 31.0667
205.993652 77.481 30.0390
206.176758 77.401 29.0266
206.359863 77.315 28.0645
206.542969 77.228 27.1461
206.726074 77.137 26.2930
206.909180 77.046 25.5182
207.092285 76.955 24.8344
207.275391 76.871 24.2260
207.458496 76.792 23.6404
207.641602 76.717 23.0435
207.824707 76.636 22.4119
208.007812 76.546 21.8006
208.190918 76.449 21.2451
208.374023 76.355 20.7955
208.557129 76.275 20.4055
208.740234 76.211 20.0402
208.923340 76.157 19.6360
209.106445 76.104 19.2186
209.289551 76.051 18.8150
209.472656 75.996 18.4706
209.655762 75.948 18.1640
209.838867 75.903 17.8515
210.021973 75.856 17.5043
210.205078 75.795 17.1456
210.388184 75.722 16.8565
210.571289 75.643 16.6719
210.754395 75.574 16.5837
210.937500 75.519 16.4829
211.120605 75.474 16.3226
211.303711 75.427 16.0939
211.486816 75.377 15.9074
211.669922 75.338 15.8046
211.853027 75.325 15.7686
212.036133 75.345 15.6478
212.219238 75.375 15.3444
212.402344 75.392 14.8551
212.585449 75.371 14.3197
212.768555 75.319 13.8910
212.951660 75.253 13.6274
213.134766 75.195 13.4638
213.317871 75.147 13.2531
213.500977 75.104 12.9339
213.684082 75.053 12.5204
213.867188 74.997 12.1355
214.050293 74.946 11.8251
214.233398 74.912 11.6051
214.416504 74.895 11.3917
214.599609 74.880 11.1754
214.782715 74.855 10.9581
214.965820 74.814 10.8054
215.148926 74.766 10.7060
215.332031 74.711 10.6114
215.515137 74.652 10.4434
215.698242 74.578 10.1982
215.881348 74.489 9.9760
216.064453 74.394 9.9112
216.247559 74.322 10.1040
216.430664 74.296 10.4793
216.613770 74.326 10.8811
216.796875 74.392 11.0994
216.979980 74.462 11.0871
217.163086 74.504 10.8757
217.346191 74.511 10.6134
217.529297 74.491 10.3659
217.712402 74.464 10.1672
217.895508 74.446 9.9484
218.078613 74.441 9.6757
218.261719 74.452 9.3351
218.444824 74.471 8.9719
218.627930 74.499 8.6338
218.811035 74.527 8.3428
218.994141 74.554 8.1127
219.177246 74.569 7.9165
219.360352 74.572 7.7459
219.543457 74.559 7.5356
219.726562 74.530 7.2688
219.909668 74.486 6.9162
220.092773 74.429 6.5593
220.275879 74.378 6.2514
220.458984 74.350 6.0447
220.642090 74.364 5.8470
220.825195 74.409 5.5564
221.008301 74.459 5.1060
221.191406 74.481 4.5886
221.374512 74.464 4.1705
221.557617 74.418 3.9691
221.740723 74.374 3.9539
221.923828 74.341 3.9419
222.106934 74.317 3.7935
222.290039 74.285 3.4725
222.473145 74.240 3.1143
222.656250 74.195 2.8108
222.839355 74.163 2.6174
223.022461 74.148 2.4741
223.205566 74.136 2.4140
223.388672 74.124 2.4979
223.571777 74.119 2.8144
223.754883 74.147 3.2671
223.937988 74.209 3.6441
224.121094 74.289 3.7384
224.304199 74.348 3.5502
224.487305 74.376 3.2615
224.670410 74.387 3.0476
224.853516 74.418 2.9348
225.036621 74.483 2.7492
225.219727 74.573 2.3554
225.402832 74.658 1.7339
225.585938 74.729 1.0501
225.769043 74.793 0.4019
225.952148 74.869 -0.1972
226.135254 74.962 -0.8812
226.318359 75.055 -1.7031
226.501465 75.134 -2.6432
226.684570 75.192 -3.5994
226.867676 75.240 -4.5492
227.050781 75.277 -5.5401
227.233887 75.300 -6.6179
227.416992 75.293 -7.7426
227.600098 75.264 -8.7922
227.783203 75.232 -9.7347
227.966309 75.223 -10.6562
228.149414 75.230 -11.7521
228.332520 75.227 -13.0531
228.515625 75.188 -14.4245
228.698730 75.116 -15.5931
228.881836 75.049 -16.4743
229.064941 75.017 -17.2191
229.248047 75.018 -18.1526
229.431152 75.004 -19.4111
229.614258 74.937 -20.8441
229.797363 74.814 -22.1298
229.980469 74.680 -23.0757
230.163574 74.580 -23.8205
230.346680 74.524 -24.6875
230.529785 74.468 -25.9047
230.712891 74.361 -27.3318
230.895996 74.187 -28.6538
231.079102 73.979 -29.5728
231.262207 73.791 -30.1379
231.445312 73.654 -30.6204
231.628418 73.554 -31.3558
231.811523 73.453 -32.4087
231.994629 73.323 -33.6545
232.177734 73.160 -34.8738
232.360840 72.979 -35.9391
232.543945 72.790 -36.8163
232.727051 72.603 -37.5199
232.910156 72.419 -38.1126
233.093262 72.242 -38.6691
233.276367 72.064 -39.3359
233.459473 71.869 -40.1592
233.642578 71.642 -41.1192
233.825684 71.384 -42.0286
234.008789 71.119 -42.7929
234.191895 70.871 -43.3861
234.375000 70.652 -43.9609
234.558105 70.436 -44.5652
234.741211 70.198 -45.1454
234.924316 69.919 -45.5166
235.107422 69.615 -45.5957
235.290527 69.293 -45.4512
235.473633 68.956 -45.2120
235.656738 68.583 -44.9247
235.839844 68.179 -44.4459
236.022949 67.762 -43.6845
236.206055 67.373 -42.6165
236.389160 67.018 -41.4082
236.572266 66.689 -40.0236
236.755371 66.379 -38.3831
236.938477 66.113 -36.3423
237.121582 65.921 -34.1706
237.304688 65.786 -32.1771
237.487793 65.656 -30.5500
237.670898 65.495 -28.9819
237.854004 65.345 -27.2161
238.037109 65.269 -25.3266
238.220215 65.287 -23.8215
238.403320 65.311 -22.9207
238.586426 65.262 -22.1846
238.769531 65.132 -20.8112
238.952637 65.037 -18.3709
239.135742 65.075 -15.4540
239.318848 65.225 -13.0363
239.501953 65.336 -11.5240
239.685059 65.320 -10.2833
239.868164 65.224 -8.6215
240.051270 65.198 -6.4428
240.234375 65.321 -4.6621
240.417480 65.512 -3.9210
240.600586 65.643 -3.9836
240.783691 65.680 -3.7779
240.966797 65.736 -2.6304
241.149902 65.944 -0.8301
241.333008 66.311 0.5068
241.516113 66.679 0.8233
241.699219 66.918 0.5289
241.882324 67.010 0.4648
242.065430 67.073 1.0496
242.248535 67.214 1.8411
242.431641 67.447 2.0735
242.614746 67.677 1.4175
242.797852 67.836 0.3303
242.980957 67.935 -0.6341
243.164062 68.041 -1.2180
243.347168 68.194 -1.7690
243.530273 68.355 -2.5929
243.713379 68.460 -3.6951
243.896484 68.487 -4.6679
244.079590 68.492 -5.3029
244.262695 68.538 -5.8055
244.445801 68.639 -6.7155
244.628906 68.722 -8.2819
244.812012 68.726 -10.2038
244.995117 68.640 -11.9079
245.178223 68.534 -12.9958
245.361328 68.474 -13.6651
245.544434 68.470 -14.3888
245.727539 68.453 -15.5082
245.910645 68.354 -16.7679
246.093750 68.173 -17.7455
246.276855 67.976 -18.1399
246.459961 67.844 -18.2452
246.643066 67.786 -18.5600
246.826172 67.746 -19.4177
247.009277 67.652 -20.6205
247.192383 67.489 -21.7604
247.375488 67.277 -22.5236
247.558594 67.066 -22.8873
247.741699 66.867 -23.0646
247.924805 66.679 -23.2187
248.107910 66.482 -23.4827
248.291016 66.269 -23.8452
248.474121 66.024 -24.3585
248.657227 65.734 -24.8510
248.840332 65.398 -25.1349
249.023438 65.048 -24.8994
249.206543 64.742 -24.2171
249.389648 64.500 -23.3507
249.572754 64.297 -22.6711
249.755859 64.071 -22.0970
249.938965 63.821 -21.3415
250.122070 63.591 -20.2461
250.305176 63.446 -19.1874
250.488281 63.339 -18.7354
250.671387 63.176 -18.9230
250.854492 62.868 -19.1166
251.037598 62.465 -18.3380
251.220703 62.108 -16.3368
251.403809 61.925 -13.8304
251.586914 61.849 -12.0695
251.770020 61.695 -11.1504
251.953125 61.350 -10.2352
252.136230 60.880 -8.0623
252.319336 60.499 -4.5227
252.502441 60.333 -0.6663
252.685547 60.294 2.2181
252.868652 60.176 4.4447
253.051758 59.945 7.2293
253.234863 59.740 11.6075
253.417969 59.786 17.0494
253.601074 60.082 22.1584
253.784180 60.481 26.2816
253.967285 60.850 29.9692
254.150391 61.249 33.8026
254.333496 61.751 37.5088
254.516602 62.366 40.3782
254.699707 62.979 42.0878
254.882812 63.524 43.1083
255.065918 64.004 43.9699
255.249023 64.496 44.9486
255.432129 65.042 45.7230
255.615234 65.627 46.0136
255.798340 66.197 45.6710
255.981445 66.716 44.9173
256.164551 67.183 43.8703
256.347656 67.601 42.6263
256.530762 67.978 41.1372
256.713867 68.304 39.4869
256.896973 68.593 37.8002
257.080078 68.865 36.1921
257.263184 69.159 34.6209
257.446289 69.474 32.9038
257.629395 69.791 30.9434
257.812500 70.067 28.7845
257.995605 70.290 26.6820
258.178711 70.471 24.7945
258.361816 70.645 23.1501
258.544922 70.834 21.4883
258.728027 71.025 19.5722
258.911133 71.189 17.2698
259.094238 71.293 14.7302
259.277344 71.345 12.1817
259.460449 71.370 9.8165
259.643555 71.412 7.6282
259.826660 71.488 5.4324
260.009766 71.587 3.0433
260.192871 71.668 0.3827
260.375977 71.697 -2.4042
260.559082 71.659 -5.1335
260.742188 71.568 -7.6102
260.925293 71.450 -9.8511
261.108398 71.324 -11.9642
261.291504 71.193 -14.1567
261.474609 71.037 -16.4874
261.657715 70.850 -18.9030
261.840820 70.634 -21.2432
262.023926 70.419 -23.4201
262.207031 70.225 -25.4989
262.390137 70.061 -27.6331
262.573242 69.894 -29.9660
262.756348 69.692 -32.4304
262.939453 69.428 -34.8803
263.122559 69.106 -37.0849
263.305664 68.752 -39.0110
263.488770 68.394 -40.7048
263.671875 68.049 -42.3785
263.854980 67.717 -44.1444
264.038086 67.405 -46.1098
264.221191 67.105 -48.3041
264.404297 66.819 -50.7887
264.587402 66.519 -53.5781
264.770508 66.181 -56.5619
264.953613 65.780 -59.5709
265.136719 65.324 -62.3740
265.319824 64.831 -64.9891
265.502930 64.323 -67.5303
265.686035 63.793 -70.3333
265.869141 63.214 -73.4767
266.052246 62.566 -76.9613
266.235352 61.850 -80.5330
266.418457 61.117 -84.1428
266.601562 60.393 -87.8947
266.784668 59.704 -92.1304
266.967773 59.006 -97.1946
267.150879 58.280 -103.2258
267.333984 57.504 -110.4342
267.517090 56.739 -118.8665
267.700195 56.084 -128.8853
267.883301 55.672 -140.3006
268.066406 55.638 -152.6881
268.249512 55.997 -164.9070
268.432617 56.702 -176.1052
268.615723 57.590 173.9795
268.798828 58.543 165.2233
268.981934 59.442 157.2188
269.165039 60.231 149.9492
269.348145 60.897 143.3511
269.531250 61.464 137.6466
269.714355 61.993 132.7977
269.897461 62.524 128.7493
270.080566 63.096 125.2479
270.263672 63.695 122.0816
270.446777 64.315 119.1056
270.629883 64.924 116.1957
270.812988 65.509 113.3339
270.996094 66.046 110.4663
271.179199 66.528 107.7034
271.362305 66.958 105.0750
271.545410 67.354 102.6680
271.728516 67.739 100.3753
271.911621 68.115 98.1300
272.094727 68.480 95.8440
272.277832 68.819 93.5838
272.460938 69.145 91.4139
272.644043 69.466 89.3408
272.827148 69.795 87.2651
273.010254 70.117 85.0561
273.193359 70.413 82.7254
273.376465 70.671 80.3559
273.559570 70.902 78.0803
273.742676 71.125 75.8343
273.925781 71.345 73.4928
274.108887 71.539 70.9153
274.291992 71.672 68.2240
274.475098 71.735 65.6741
274.658203 71.755 63.5348
274.841309 71.786 61.7882
275.024414 71.851 60.1416
275.207520 71.930 58.2753
275.390625 71.962 56.1530
275.573730 71.920 54.0944
275.756836 71.822 52.4572
275.939941 71.738 51.3661
276.123047 71.719 50.4874
276.306152 71.758 49.4091
276.489258 71.797 47.9512
276.672363 71.791 46.3835
276.855469 71.751 45.0368
277.038574 71.720 44.0480
277.221680 71.734 43.1817
277.404785 71.770 42.1722
277.587891 71.786 41.0110
277.770996 71.756 39.9745
277.954102 71.717 39.3086
278.137207 71.715 38.8981
278.320312 71.765 38.3680
278.503418 71.815 37.4208
278.686523 71.806 36.2166
278.869629 71.723 35.1410
279.052734 71.616 34.5087
279.235840 71.553 34.1416
279.418945 71.547 33.6068
279.602051 71.545 32.5935
279.785156 71.482 31.3161
279.968262 71.355 30.2493
280.151367 71.218 29.7447
280.334473 71.152 29.6595
280.517578 71.167 29.5143
280.700684 71.209 29.0083
280.883789 71.206 28.2911
281.066895 71.144 27.8059
281.250000 71.068 27.7870
281.433105 71.034 28.0929
281.616211 71.046 28.2771
281.799316 71.059 28.1375
281.982422 71.028 27.7976
282.165527 70.954 27.6281
282.348633 70.888 27.7815
282.531738 70.877 28.1354
282.714844 70.933 28.3592
282.897949 71.017 28.3065
283.081055 71.099 28.0557
283.264160 71.167 27.7951
283.447266 71.240 27.6066
283.630371 71.324 27.4142
283.813477 71.418 27.1268
283.996582 71.502 26.7040
284.179688 71.573 26.2302
284.362793 71.631 25.7471
284.545898 71.688 25.2958
284.729004 71.746 24.8233
284.912109 71.802 24.3420
285.095215 71.856 23.8321
285.278320 71.904 23.3256
285.461426 71.947 22.7960
285.644531 71.983 22.2559
285.827637 72.015 21.7062
286.010742 72.050 21.1584
286.193848 72.103 20.5694
286.376953 72.173 19.8501
286.560059 72.253 18.9549
286.743164 72.325 17.9152
286.926270 72.384 16.8838
287.109375 72.439 15.9557
287.292480 72.508 15.1469
287.475586 72.599 14.2912
287.658691 72.697 13.2563
287.841797 72.777 11.9732
288.024902 72.818 10.5532
288.208008 72.826 9.1104
288.391113 72.817 7.7226
288.574219 72.812 6.3380
288.757324 72.810 4.8762
288.940430 72.804 3.3081
289.123535 72.777 1.6867
289.306641 72.727 0.1232
289.489746 72.657 -1.3376
289.672852 72.574 -2.6912
289.855957 72.476 -4.0244
290.039062 72.357 -5.3637
290.222168 72.210 -6.7343
290.405273 72.033 -8.0669
290.588379 71.836 -9.3342
290.771484 71.632 -10.4949
290.954590 71.434 -11.5841
291.137695 71.241 -12.6252
291.320801 71.053 -13.6381
291.503906 70.854 -14.5857
291.687012 70.644 -15.3873
291.870117 70.424 -15.9980
292.053223 70.209 -16.4250
292.236328 70.002 -16.8122
292.419434 69.797 -17.2707
292.602539 69.573 -17.8810
292.785645 69.316 -18.5215
292.968750 69.030 -19.0727
293.151855 68.735 -19.4025
293.334961 68.455 -19.5724
293.518066 68.187 -19.6379
293.701172 67.919 -19.6279
293.884277 67.631 -19.3907
294.067383 67.339 -18.7827
294.250488 67.067 -17.7977
294.433594 66.838 -16.6390
294.616699 66.635 -15.5698
294.799805 66.429 -14.6440
294.982910 66.197 -13.7522
295.166016 65.960 -12.6837
295.349121 65.751 -11.4665
295.532227 65.598 -10.2162
295.715332 65.494 -9.1601
295.898438 65.417 -8.2753
296.081543 65.356 -7.5385
296.264648 65.306 -6.8388
296.447754 65.269 -6.2496
296.630859 65.223 -5.7548
296.813965 65.156 -5.3416
296.997070 65.053 -4.8628
297.180176 64.933 -4.2444
297.363281 64.799 -3.4572
297.546387 64.670 -2.5131
297.729492 64.543 -1.4120
297.912598 64.438 -0.1187
298.095703 64.358 1.2762
298.278809 64.302 2.7110
298.461914 64.239 4.1370
298.645020 64.159 5.8052
298.828125 64.082 7.8981
299.011230 64.070 10.4654
299.194336 64.162 13.0503
299.377441 64.331 15.2661
299.560547 64.520 16.9727
299.743652 64.691 18.5298
299.926758 64.882 20.1710
300.109863 65.139 21.8341
300.292969 65.477 23.0746
300.476074 65.829 23.6483
300.659180 66.141 23.6723
300.842285 66.388 23.4874
301.025391 66.606 23.2813
301.208496 66.819 22.9136
301.391602 67.026 22.1832
301.574707 67.186 21.0530
301.757812 67.282 19.8373
301.940918 67.340 18.8076
302.124023 67.412 18.0503
302.307129 67.519 17.2626
302.490234 67.623 16.2441
302.673340 67.666 15.0463
302.856445 67.621 14.0763
303.039551 67.530 13.6019
303.222656 67.452 13.5202
303.405762 67.416 13.3432
303.588867 67.368 12.7384
303.771973 67.254 11.8946
303.955078 67.071 11.3484
304.138184 66.908 11.5097
304.321289 66.859 12.1256
304.504395 66.936 12.5805
304.687500 67.043 12.4775
304.870605 67.080 12.1823
305.053711 67.026 12.3098
305.236816 66.956 13.2681
305.419922 66.960 14.6869
305.603027 67.047 15.8713
305.786133 67.149 16.3558
305.969238 67.194 16.3357
306.152344 67.191 16.2008
306.335449 67.193 16.1471
306.518555 67.251 15.9843
306.701660 67.342 15.4612
306.884766 67.421 14.6325
307.067871 67.450 13.8023
307.250977 67.446 13.2971
307.434082 67.439 13.1024
307.617188 67.441 13.0380
307.800293 67.428 12.8883
307.983398 67.376 12.7451
308.166504 67.294 12.7278
308.349609 67.214 12.9135
308.532715 67.165 13.1060
308.715820 67.131 13.1836
308.898926 67.088 13.1856
309.082031 67.024 13.3788
309.265137 66.973 13.9128
309.448242 66.961 14.6775
309.631348 66.993 15.4047
309.814453 67.027 15.9564
309.997559 67.042 16.4929
310.180664 67.051 17.1917
310.363770 67.103 18.0712
310.546875 67.221 18.8190
310.729980 67.384 19.2091
310.913086 67.546 19.1971
311.096191 67.685 19.0445
311.279297 67.814 18.9014
311.462402 67.952 18.7880
311.645508 68.107 18.4986
311.828613 68.253 17.9291
312.011719 68.369 17.0813
312.194824 68.437 16.0890
312.377930 68.467 15.0548
312.561035 68.457 14.0401
312.744141 68.416 13.1252
312.927246 68.344 12.3934
313.110352 68.264 11.9296
313.293457 68.195 11.6190
313.476562 68.139 11.2870
313.659668 68.066 10.7484
313.842773 67.938 10.1316
314.025879 67.745 9.7047
314.208984 67.517 9.8171
314.392090 67.315 10.5212
314.575195 67.176 11.6769
314.758301 67.104 13.0535
314.941406 67.073 14.6496
315.124512 67.090 16.5516
315.307617 67.170 18.7295
315.490723 67.332 20.9156
315.673828 67.545 22.8068
315.856934 67.775 24.3467
