* Generated by rew_pipeline.py (source UUID e8331ac2-31c2-4b44-99b7-25a0730980a7, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -0.999963 s))
* Measurement: L.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1281.372070 74.215 17.1975
1281.738281 74.246 17.5436
1282.104492 74.318 14.9913
1282.470703 74.335 12.7832
1282.836914 74.051 8.7109
1283.203125 74.063 9.1614
1283.569336 73.926 8.5069
1283.935547 73.600 5.9678
1284.301758 73.062 4.4872
1284.667969 72.797 4.3586
1285.034180 72.509 4.0355
1285.400391 71.817 8.0576
1285.766602 71.686 7.2380
1286.132812 71.268 10.9687
1286.499023 71.361 15.2440
1286.865234 71.652 16.0642
1287.231445 71.856 20.8943
1287.597656 72.340 22.2186
1287.963867 72.864 23.2438
1288.330078 73.114 23.7227
1288.696289 73.659 21.9330
1289.062500 74.065 19.3614
1289.428711 74.402 18.8491
1289.794922 74.683 17.3882
1290.161133 74.883 13.0822
1290.527344 75.129 11.4039
1290.893555 74.936 8.6857
1291.259766 74.843 7.2618
1291.625977 74.954 4.0345
1291.992188 75.016 1.2123
1292.358398 74.672 -1.3475
1292.724609 74.485 -1.9416
1293.090820 74.273 -3.1869
1293.457031 73.968 -4.7735
1293.823242 74.158 -4.3052
1294.189453 73.779 -7.1951
1294.555664 73.952 -7.7326
1294.921875 73.692 -8.2315
1295.288086 73.591 -9.9385
1295.654297 73.582 -13.2041
1296.020508 73.115 -14.2239
1296.386719 72.992 -17.4017
1296.752930 72.851 -21.5392
1297.119141 71.981 -23.0238
1297.485352 71.618 -23.9883
1297.851562 71.143 -26.0498
1298.217773 70.138 -28.4040
1298.583984 69.381 -29.2082
1298.950195 68.324 -29.8549
1299.316406 66.874 -23.1631
1299.682617 65.632 -19.9135
1300.048828 65.002 -15.9477
1300.415039 63.987 -4.6571
1300.781250 63.762 6.8826
1301.147461 63.141 16.3707
1301.513672 64.756 21.8239
1301.879883 65.857 24.5048
1302.246094 66.059 29.0171
1302.612305 66.635 34.8468
1302.978516 67.338 40.1768
1303.344727 67.810 44.7241
1303.710938 68.282 44.5176
1304.077148 69.341 48.5082
1304.443359 69.784 50.7160
1304.809570 70.858 51.8180
1305.175781 71.628 50.3385
1305.541992 72.459 51.1669
1305.908203 73.034 46.8449
1306.274414 73.643 46.4856
1306.640625 74.459 44.1813
1307.006836 74.740 39.8706
1307.373047 75.024 39.2901
1307.739258 75.144 33.9409
1308.105469 75.277 32.6639
1308.471680 75.224 31.0535
1308.837891 75.333 28.3840
1309.204102 75.593 27.1428
1309.570312 75.643 27.3971
1309.936523 75.793 25.8960
1310.302734 76.013 25.0521
1310.668945 76.321 23.3837
1311.035156 76.483 22.9823
1311.401367 76.604 20.0857
1311.767578 76.987 17.1217
1312.133789 77.206 16.5162
1312.500000 77.364 12.8085
1312.866211 77.436 11.3390
1313.232422 77.447 8.0136
1313.598633 77.499 4.9965
1313.964844 77.283 1.9312
1314.331055 77.181 -0.9550
1314.697266 76.952 -4.1743
1315.063477 76.822 -4.6005
1315.429688 76.384 -6.8340
1315.795898 76.177 -8.9941
1316.162109 76.032 -9.9710
1316.528320 75.545 -11.5496
1316.894531 75.446 -11.7807
1317.260742 75.397 -12.1867
1317.626953 75.080 -14.6030
1317.993164 74.834 -15.8331
1318.359375 74.689 -16.4068
1318.725586 74.271 -14.9857
1319.091797 73.651 -15.5318
1319.458008 73.552 -12.1795
1319.824219 73.228 -13.5204
1320.190430 72.657 -11.6753
1320.556641 72.820 -11.3671
1320.922852 72.666 -10.3343
1321.289062 72.347 -8.7879
1321.655273 72.442 -9.1140
1322.021484 72.193 -7.0589
1322.387695 72.081 -4.1593
1322.753906 72.057 -2.4644
1323.120117 72.051 -1.0773
1323.486328 72.278 2.7478
1323.852539 72.550 4.0214
1324.218750 73.183 5.1700
1324.584961 73.504 5.1209
1324.951172 73.983 3.3680
1325.317383 74.059 1.5371
1325.683594 74.271 0.7149
1326.049805 74.327 -1.9624
1326.416016 74.204 -2.8397
1326.782227 74.278 -3.8159
1327.148438 74.166 -4.7066
1327.514648 74.231 -4.2047
1327.880859 74.318 -5.3633
1328.247070 74.445 -5.0564
1328.613281 74.574 -6.6007
1328.979492 74.560 -7.5646
1329.345703 74.600 -8.0283
1329.711914 74.547 -8.7418
1330.078125 74.554 -11.7158
1330.444336 74.492 -12.4900
1330.810547 74.384 -15.2888
1331.176758 73.983 -16.0551
1331.542969 73.527 -16.6523
1331.909180 73.561 -16.8025
1332.275391 73.314 -17.1531
1332.641602 72.963 -16.8475
1333.007812 72.942 -15.3421
1333.374023 72.860 -15.0517
1333.740234 72.605 -15.1361
1334.106445 72.753 -14.2764
1334.472656 72.729 -13.7397
1334.838867 72.118 -12.4475
1335.205078 72.265 -12.0509
1335.571289 72.051 -11.7622
1335.937500 72.526 -10.8152
1336.303711 72.782 -11.4692
1336.669922 72.573 -10.4076
1337.036133 72.695 -10.2518
1337.402344 72.664 -9.6231
1337.768555 72.821 -10.0219
1338.134766 72.828 -9.9884
1338.500977 72.661 -11.9954
1338.867188 72.583 -11.5345
1339.233398 72.615 -11.5224
1339.599609 72.501 -11.7573
1339.965820 72.397 -11.5966
1340.332031 72.585 -10.5589
1340.698242 72.578 -10.8847
1341.064453 72.530 -10.8806
1341.430664 72.197 -9.5110
1341.796875 71.908 -12.5007
1342.163086 72.527 -12.6387
1342.529297 71.976 -13.1397
1342.895508 71.889 -9.4651
1343.261719 71.956 -3.4250
1343.627930 71.859 -6.9553
1343.994141 72.495 -2.6687
1344.360352 72.881 -2.7299
1344.726562 72.956 -1.7043
1345.092773 73.164 -4.8593
1345.458984 73.430 -4.8211
1345.825195 73.282 -4.8502
1346.191406 73.364 -5.9704
1346.557617 73.261 -4.7731
1346.923828 73.446 -7.4304
1347.290039 73.372 -7.1296
1347.656250 73.470 -6.7619
1348.022461 73.413 -5.7897
1348.388672 73.555 -3.1375
1348.754883 74.095 -2.5094
1349.121094 74.208 -5.6934
1349.487305 74.766 -5.1679
1349.853516 74.729 -7.5750
1350.219727 74.910 -7.9651
1350.585938 75.190 -10.5114
1350.952148 75.451 -14.0147
1351.318359 75.320 -14.1932
1351.684570 75.517 -16.5479
1352.050781 75.592 -17.7539
1352.416992 75.604 -20.1925
1352.783203 75.574 -22.2464
1353.149414 75.124 -25.2867
1353.515625 75.137 -26.9797
1353.881836 75.002 -28.3389
1354.248047 74.461 -30.3324
1354.614258 74.582 -31.3624
1354.980469 74.277 -30.9672
1355.346680 74.032 -30.3903
1355.712891 73.962 -31.8455
1356.079102 73.571 -30.8010
1356.445312 73.393 -33.0875
1356.811523 73.449 -33.8933
1357.177734 73.371 -33.6984
1357.543945 73.152 -34.4600
1357.910156 73.187 -35.3615
1358.276367 73.054 -33.5323
1358.642578 72.781 -36.1159
1359.008789 72.724 -36.4597
1359.375000 72.328 -39.5145
1359.741211 72.141 -41.0417
1360.107422 71.951 -38.1231
1360.473633 71.371 -38.6806
1360.839844 70.714 -38.3359
1361.206055 70.232 -33.7802
1361.572266 69.989 -32.2949
1361.938477 70.355 -28.6917
1362.304688 70.384 -25.9245
1362.670898 70.621 -23.8567
1363.037109 71.152 -20.2519
1363.403320 71.352 -22.5853
1363.769531 72.058 -20.7937
1364.135742 72.129 -23.4533
1364.501953 72.523 -24.8657
1364.868164 72.483 -28.9472
1365.234375 72.924 -31.6528
1365.600586 72.448 -31.5742
1365.966797 72.246 -35.4831
1366.333008 71.504 -42.1472
1366.699219 71.477 -41.2604
1367.065430 71.136 -41.9173
1367.431641 70.613 -43.6440
1367.797852 69.965 -44.6988
1368.164062 69.024 -43.8701
1368.530273 68.599 -43.4685
1368.896484 68.263 -41.1460
1369.262695 67.630 -42.3940
1369.628906 66.937 -39.2701
1369.995117 66.299 -35.2850
1370.361328 65.426 -28.9050
1370.727539 64.907 -20.1285
1371.093750 64.113 -13.1687
1371.459961 64.331 -5.2126
1371.826172 65.141 5.4429
1372.192383 66.130 11.9582
1372.558594 67.808 17.3636
1372.924805 69.730 21.5940
1373.291016 70.411 18.6789
1373.657227 71.798 15.1156
1374.023438 72.520 12.9634
1374.389648 73.121 9.4410
1374.755859 73.799 6.5605
1375.122070 74.077 3.1623
1375.488281 74.462 -1.7680
1375.854492 74.636 -5.1059
1376.220703 74.721 -9.6977
1376.586914 74.856 -14.2731
1376.953125 75.039 -17.8861
1377.319336 74.625 -23.3034
1377.685547 74.551 -27.0517
1378.051758 73.971 -28.0255
1378.417969 73.625 -31.3386
1378.784180 73.273 -34.1887
1379.150391 72.804 -38.8014
1379.516602 72.421 -39.9158
1379.882812 71.488 -38.3941
1380.249023 71.097 -38.3734
1380.615234 70.378 -36.1708
1380.981445 70.104 -34.1548
1381.347656 69.681 -34.5758
1381.713867 69.372 -29.1613
1382.080078 69.155 -27.5366
1382.446289 69.007 -27.0689
1382.812500 69.243 -26.4947
1383.178711 69.101 -21.6609
1383.544922 69.078 -23.8552
1383.911133 68.674 -19.8882
1384.277344 68.181 -16.1012
1384.643555 68.353 -11.5899
1385.009766 68.352 -6.6527
1385.375977 68.648 -2.4143
1385.742188 69.545 4.6987
1386.108398 70.204 7.0354
1386.474609 70.879 5.7721
1386.840820 72.084 5.6719
1387.207031 73.151 7.2263
1387.573242 73.923 3.4438
1387.939453 74.546 0.9975
1388.305664 75.231 -1.4945
1388.671875 75.803 -6.1927
1389.038086 76.144 -9.9061
1389.404297 76.258 -13.9518
1389.770508 76.420 -19.2679
1390.136719 76.621 -23.6215
1390.502930 76.749 -27.5139
1390.869141 76.835 -31.6922
1391.235352 76.390 -35.7659
1391.601562 76.631 -40.1469
1391.967773 76.268 -44.5609
1392.333984 76.205 -48.6912
1392.700195 76.073 -51.9373
1393.066406 75.680 -56.1739
1393.432617 75.237 -60.4293
1393.798828 74.978 -63.8099
1394.165039 74.412 -66.4354
1394.531250 74.412 -69.4060
1394.897461 74.034 -74.6860
1395.263672 73.531 -76.6861
1395.629883 72.884 -79.8743
1395.996094 72.323 -82.9986
1396.362305 71.504 -89.2258
1396.728516 70.631 -94.2508
1397.094727 69.759 -97.1340
1397.460938 68.148 -99.2624
1397.827148 66.707 -100.3192
1398.193359 65.447 -100.1636
1398.559570 64.506 -100.3057
1398.925781 63.449 -95.0259
1399.291992 62.167 -96.5846
1399.658203 61.616 -91.8599
1400.024414 60.602 -105.7430
1400.390625 56.401 -112.9366
1400.756836 53.787 -119.0510
1401.123047 49.089 -149.3608
1401.489258 47.170 154.0386
1401.855469 54.757 103.9216
1402.221680 57.149 82.2570
1402.587891 60.481 67.8887
1402.954102 63.246 59.5926
1403.320312 64.653 53.2483
1403.686523 65.692 45.2888
1404.052734 66.398 38.6382
1404.418945 67.339 35.0274
1404.785156 68.134 32.5282
1405.151367 68.414 30.1583
1405.517578 68.348 26.9438
1405.883789 68.874 24.1898
1406.250000 68.543 23.6592
1406.616211 68.992 21.6693
1406.982422 69.403 20.2375
1407.348633 69.776 22.1939
1407.714844 70.287 21.9021
1408.081055 70.530 20.9752
1408.447266 70.971 20.2614
1408.813477 71.201 19.3422
1409.179688 72.008 15.1752
1409.545898 72.187 13.6895
1409.912109 72.347 10.2537
1410.278320 72.543 7.3554
1410.644531 72.518 4.2912
1411.010742 72.665 0.5847
1411.376953 72.978 -1.3627
1411.743164 72.441 -5.5506
1412.109375 72.670 -6.7168
1412.475586 72.550 -8.1727
1412.841797 72.377 -9.2763
1413.208008 72.138 -13.6782
1413.574219 72.047 -14.6815
1413.940430 71.382 -19.0525
1414.306641 71.081 -20.4585
1414.672852 70.415 -18.4008
1415.039062 70.164 -19.1253
1415.405273 68.944 -17.3427
1415.771484 68.491 -13.9648
1416.137695 68.819 -8.6037
1416.503906 68.355 -6.4288
1416.870117 68.872 -5.7332
1417.236328 68.851 1.3653
1417.602539 69.034 7.1658
1417.968750 69.428 9.4305
1418.334961 69.564 12.1243
1418.701172 70.136 11.1878
1419.067383 71.102 9.1363
1419.433594 71.181 8.5194
1419.799805 71.408 8.7728
1420.166016 71.737 6.9763
1420.532227 71.975 10.0606
1420.898438 72.197 9.9978
1421.264648 72.024 8.8047
1421.630859 72.455 10.3986
1421.997070 73.340 10.5738
1422.363281 73.752 10.4786
1422.729492 74.297 7.5121
1423.095703 74.506 5.3328
1423.461914 74.735 4.7737
1423.828125 74.906 -0.8046
1424.194336 74.972 -0.5883
1424.560547 75.527 -4.5976
1424.926758 75.288 -6.0843
1425.292969 75.348 -8.6205
1425.659180 75.511 -11.1469
1426.025391 75.148 -13.7070
1426.391602 75.148 -16.7208
1426.757812 75.430 -15.9383
1427.124023 75.070 -20.4799
1427.490234 74.699 -20.8702
1427.856445 74.490 -23.1567
1428.222656 74.315 -22.1610
1428.588867 74.154 -21.6589
1428.955078 73.896 -22.6992
1429.321289 73.773 -20.3904
1429.687500 73.752 -24.5915
1430.053711 73.466 -18.8979
1430.419922 73.602 -21.8898
1430.786133 73.586 -20.5599
1431.152344 73.785 -20.3553
1431.518555 73.833 -20.8130
1431.884766 74.243 -22.2209
1432.250977 74.131 -21.4773
1432.617188 74.520 -24.2572
1432.983398 74.177 -23.4943
1433.349609 74.190 -22.6389
1433.715820 74.090 -22.5892
1434.082031 74.035 -24.9914
1434.448242 74.070 -25.2809
1434.814453 74.183 -26.4480
1435.180664 74.700 -23.7521
1435.546875 74.296 -27.4190
1435.913086 74.480 -26.0722
1436.279297 74.469 -25.6139
1436.645508 74.714 -29.2148
1437.011719 74.798 -27.2349
1437.377930 75.023 -29.0630
1437.744141 74.682 -29.5851
1438.110352 74.552 -31.4645
1438.476562 74.713 -32.9101
1438.842773 74.619 -33.7290
1439.208984 74.720 -35.3001
1439.575195 74.416 -34.8582
1439.941406 74.467 -36.5113
1440.307617 74.403 -36.9858
1440.673828 74.420 -37.6298
1441.040039 74.331 -38.3242
1441.406250 74.479 -37.4890
1441.772461 74.428 -38.8485
1442.138672 74.340 -38.0724
1442.504883 74.578 -37.2754
1442.871094 74.759 -38.4371
1443.237305 74.733 -38.0071
1443.603516 74.905 -40.6221
1443.969727 74.909 -40.7543
1444.335938 74.965 -41.4389
1444.702148 75.237 -42.6595
1445.068359 75.377 -43.9766
1445.434570 75.438 -46.3595
1445.800781 75.524 -47.6774
1446.166992 75.590 -48.6536
1446.533203 75.630 -50.5571
1446.899414 75.840 -53.5146
1447.265625 75.858 -55.1083
1447.631836 75.795 -57.5356
1447.998047 75.746 -62.0341
1448.364258 75.467 -63.6489
1448.730469 75.279 -66.9550
1449.096680 74.973 -70.5691
1449.462891 74.776 -74.2768
1449.829102 74.241 -76.3975
1450.195312 73.720 -78.4233
1450.561523 73.186 -80.6250
1450.927734 72.597 -79.6718
1451.293945 71.959 -81.2052
1451.660156 71.247 -81.8547
1452.026367 70.793 -79.6254
1452.392578 70.062 -75.6163
1452.758789 70.032 -74.2189
1453.125000 69.133 -72.4762
1453.491211 69.278 -68.8956
1453.857422 68.619 -64.1005
1454.223633 68.393 -59.6893
1454.589844 69.216 -56.2827
1454.956055 69.497 -52.5895
1455.322266 70.013 -51.2264
1455.688477 71.007 -54.0441
1456.054688 70.928 -52.6761
1456.420898 71.347 -53.9699
1456.787109 71.213 -55.5770
1457.153320 71.574 -57.8568
1457.519531 71.685 -59.4009
1457.885742 71.885 -61.2176
1458.251953 71.725 -63.8963
1458.618164 71.749 -63.5125
1458.984375 71.083 -65.9190
1459.350586 71.163 -68.1762
1459.716797 71.030 -68.7684
1460.083008 70.743 -72.2203
1460.449219 70.450 -70.3421
1460.815430 70.566 -71.6816
1461.181641 70.062 -74.1319
1461.547852 69.832 -72.9781
1461.914062 69.732 -71.7893
1462.280273 69.343 -71.3510
1462.646484 69.028 -73.0207
1463.012695 69.139 -71.0358
1463.378906 68.306 -73.1219
1463.745117 68.125 -74.1138
1464.111328 67.705 -72.5815
1464.477539 67.083 -69.8700
1464.843750 66.445 -71.7653
1465.209961 67.221 -60.9658
1465.576172 66.304 -55.8942
1465.942383 66.841 -52.4389
1466.308594 66.801 -50.1230
1466.674805 67.891 -45.9984
1467.041016 68.522 -43.7307
1467.407227 68.878 -45.8743
1467.773438 70.015 -49.4103
1468.139648 70.859 -48.6589
1468.505859 70.705 -52.9949
1468.872070 71.260 -55.3625
1469.238281 71.090 -58.8523
1469.604492 71.341 -64.1784
1469.970703 70.865 -66.3502
1470.336914 70.632 -70.7231
1470.703125 70.462 -73.1305
1471.069336 70.030 -76.7653
1471.435547 68.986 -78.0889
1471.801758 68.247 -76.8823
1472.167969 67.623 -76.2551
1472.534180 66.811 -73.4697
1472.900391 66.537 -66.5470
1473.266602 66.045 -59.3630
1473.632812 66.337 -58.6933
1473.999023 66.671 -51.7236
1474.365234 66.340 -48.3846
1474.731445 67.495 -43.3330
1475.097656 68.902 -42.0464
1475.463867 69.309 -43.5366
1475.830078 69.456 -45.1555
1476.196289 70.393 -45.2587
1476.562500 70.537 -49.7011
1476.928711 70.653 -47.1261
1477.294922 71.183 -50.4716
1477.661133 71.748 -51.5075
1478.027344 72.013 -51.2548
1478.393555 72.245 -52.8948
1478.759766 72.756 -55.5839
1479.125977 72.696 -56.9817
1479.492188 72.981 -59.9379
1479.858398 73.687 -64.6217
1480.224609 73.676 -68.1283
1480.590820 73.378 -71.6782
1480.957031 73.863 -73.7903
1481.323242 73.647 -78.1752
1481.689453 73.514 -80.9192
1482.055664 73.572 -83.2967
1482.421875 73.227 -85.9658
1482.788086 73.609 -86.4316
1483.154297 73.196 -89.8930
1483.520508 73.233 -91.8230
1483.886719 73.131 -94.1203
1484.252930 73.225 -98.6067
1484.619141 72.635 -98.0832
1484.985352 72.300 -99.5051
1485.351562 72.088 -102.4167
1485.717773 71.932 -102.2418
1486.083984 71.832 -105.1320
1486.450195 71.914 -104.3930
1486.816406 71.811 -102.0945
1487.182617 71.396 -104.7720
1487.548828 71.981 -107.2036
1487.915039 71.898 -107.5010
1488.281250 71.803 -106.8191
1488.647461 72.040 -108.2791
1489.013672 72.369 -108.9839
1489.379883 72.288 -110.5077
1489.746094 72.412 -110.4018
1490.112305 72.571 -113.6427
1490.478516 72.973 -114.8757
1490.844727 73.409 -117.2042
1491.210938 73.318 -121.3945
1491.577148 73.588 -125.1827
1491.943359 73.702 -127.0466
1492.309570 74.017 -134.4480
1492.675781 73.978 -135.1032
1493.041992 73.693 -140.7655
1493.408203 73.698 -144.7863
1493.774414 73.691 -148.7855
1494.140625 73.780 -153.7812
1494.506836 73.600 -156.2968
1494.873047 73.428 -161.3519
1495.239258 73.524 -168.3571
1495.605469 73.481 -168.4610
1495.971680 72.908 -173.7074
1496.337891 72.835 -179.2768
1496.704102 72.842 176.8103
1497.070312 72.094 173.0774
1497.436523 72.166 167.4871
1497.802734 70.720 163.6111
1498.168945 70.486 153.9121
1498.535156 70.325 154.3904
1498.901367 69.201 149.5623
1499.267578 69.125 146.9025
1499.633789 67.235 156.0705
1500.000000 66.848 138.4963
1500.366211 68.152 154.6451
1500.732422 64.692 139.0910
1501.098633 67.829 151.6585
1501.464844 62.127 168.8668
1501.831055 68.093 143.2138
1502.197266 64.843 166.2411
1502.563477 68.666 146.4257
1502.929688 61.484 145.4070
1503.295898 70.024 160.6424
1503.662109 68.797 117.2470
1504.028320 62.192 144.5837
1504.394531 67.552 163.3779
1504.760742 69.489 143.0782
1505.126953 69.502 129.8065
1505.493164 67.253 123.2946
1505.859375 65.033 127.1882
1506.225586 66.068 144.8128
1506.591797 67.205 148.5590
1506.958008 68.422 145.2292
1507.324219 70.225 144.9881
1507.690430 70.324 146.4017
1508.056641 69.727 143.3930
1508.422852 67.199 142.9868
1508.789062 63.663 112.0289
1509.155273 67.358 95.6382
1509.521484 68.566 105.9653
1509.887695 69.434 111.6285
1510.253906 68.586 126.3127
1510.620117 65.164 116.2329
1510.986328 68.516 90.2727
1511.352539 71.108 110.3080
1511.718750 68.532 120.4486
1512.084961 68.063 85.4074
1512.451172 71.541 94.0283
1512.817383 69.437 103.9948
1513.183594 68.801 81.1745
1513.549805 70.151 80.5755
1513.916016 68.993 81.7963
1514.282227 68.593 76.9431
1514.648438 68.192 75.1394
1515.014648 67.229 76.4854
1515.380859 66.985 65.7801
1515.747070 65.938 80.0640
1516.113281 64.906 73.9326
1516.479492 66.487 84.6850
1516.845703 65.556 98.5408
1517.211914 66.169 100.3709
1517.578125 67.562 105.7587
1517.944336 68.188 105.3337
1518.310547 69.386 106.7303
1518.676758 70.928 105.1305
1519.042969 71.098 102.7876
1519.409180 71.906 93.6371
1519.775391 72.719 91.9751
1520.141602 72.509 85.9318
1520.507812 72.970 83.9829
1520.874023 73.625 79.5873
1521.240234 73.463 76.5017
1521.606445 74.141 72.3491
1521.972656 74.235 68.5084
1522.338867 73.980 64.6465
1522.705078 74.242 62.9376
1523.071289 74.209 58.8250
1523.437500 74.419 54.2281
1523.803711 74.606 52.9490
1524.169922 74.443 50.3741
1524.536133 74.518 47.4359
1524.902344 74.252 42.7397
1525.268555 74.482 39.5077
1525.634766 74.620 36.5915
1526.000977 74.282 35.6687
1526.367188 73.977 34.1185
1526.733398 74.062 33.1444
1527.099609 73.815 28.3773
1527.465820 74.167 29.8618
1527.832031 74.291 28.6009
1528.198242 74.122 26.7898
1528.564453 74.259 25.6505
1528.930664 74.656 25.3841
1529.296875 75.090 21.0604
1529.663086 74.797 19.3957
1530.029297 75.354 14.6571
1530.395508 75.483 12.3572
1530.761719 75.392 8.2494
1531.127930 75.440 3.2545
1531.494141 75.344 -1.5313
1531.860352 75.455 -6.5962
1532.226562 75.060 -10.8163
1532.592773 74.983 -15.0346
1532.958984 74.627 -20.9800
1533.325195 74.283 -24.0198
1533.691406 73.915 -28.9562
1534.057617 73.494 -34.0722
1534.423828 73.265 -38.8726
1534.790039 72.410 -42.8591
1535.156250 72.252 -49.1480
1535.522461 71.514 -53.5950
1535.888672 70.344 -57.8277
1536.254883 69.091 -62.9944
1536.621094 68.497 -68.5378
1536.987305 66.634 -75.4664
1537.353516 65.597 -82.9679
1537.719727 63.366 -88.5462
1538.085938 61.418 -86.7028
1538.452148 56.737 -82.8917
1538.818359 51.850 -103.3182
1539.184570 25.222 -38.3704
1539.550781 45.621 44.4869
1539.916992 50.484 54.9561
1540.283203 54.306 48.5210
1540.649414 58.903 54.3323
1541.015625 59.836 53.9868
1541.381836 60.813 56.7154
1541.748047 61.635 61.1999
1542.114258 62.832 52.2259
1542.480469 64.069 54.5145
1542.846680 65.375 55.8900
1543.212891 65.491 47.5222
1543.579102 66.767 50.5693
1543.945312 67.070 42.4588
1544.311523 67.874 39.8698
1544.677734 68.723 37.6694
1545.043945 68.338 34.6979
1545.410156 68.878 31.0159
1545.776367 68.894 28.4626
1546.142578 68.945 24.2960
1546.508789 69.293 24.8267
1546.875000 68.911 21.6593
1547.241211 69.166 18.6382
1547.607422 69.518 18.1069
1547.973633 69.522 17.7599
1548.339844 69.384 12.2314
1548.706055 69.460 11.5698
1549.072266 69.542 9.6530
1549.438477 69.773 6.6487
1549.804688 69.276 6.4965
1550.170898 69.594 2.3910
1550.537109 68.764 0.0776
1550.903320 68.740 -4.3364
1551.269531 68.146 1.6377
1551.635742 68.323 3.2965
1552.001953 67.972 1.7713
1552.368164 67.548 3.2000
1552.734375 67.953 2.5265
1553.100586 67.846 2.9939
1553.466797 67.995 9.1065
1553.833008 67.989 7.5087
1554.199219 67.673 6.9108
1554.565430 68.687 7.5512
1554.931641 68.634 6.2644
1555.297852 68.882 -0.2471
