* Generated by rew_pipeline.py (source UUID a991554c-26c7-4668-8b42-31ccc9447062, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000015 s))
* Measurement: R.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7723.754883 75.614 -134.5715
7724.121094 75.895 -132.6573
7724.487305 76.063 -130.0938
7724.853516 76.459 -128.3437
7725.219727 76.855 -128.8236
7725.585938 77.177 -128.2113
7725.952148 77.467 -129.5806
7726.318359 77.725 -130.5685
7726.684570 77.859 -133.0441
7727.050781 78.056 -133.9652
7727.416992 77.805 -135.2776
7727.783203 77.819 -138.0879
7728.149414 77.563 -139.3426
7728.515625 77.184 -139.6285
7728.881836 76.942 -140.6260
7729.248047 76.599 -139.7938
7729.614258 76.351 -138.4124
7729.980469 76.177 -136.0849
7730.346680 75.970 -132.6669
7730.712891 76.012 -128.7366
7731.079102 76.156 -127.3071
7731.445312 76.652 -123.9610
7731.811523 77.126 -122.4263
7732.177734 77.648 -122.7629
7732.543945 77.967 -122.5550
7732.910156 78.436 -123.8067
7733.276367 78.635 -124.4988
7733.642578 78.941 -125.0883
7734.008789 79.122 -126.4633
7734.375000 79.493 -127.8680
7734.741211 79.599 -129.2078
7735.107422 79.706 -130.4307
7735.473633 79.977 -131.5818
7735.839844 80.117 -133.3767
7736.206055 80.240 -135.0457
7736.572266 80.268 -136.7697
7736.938477 80.393 -138.1090
7737.304688 80.427 -139.9675
7737.670898 80.412 -141.7991
7738.037109 80.426 -143.3455
7738.403320 80.461 -144.7414
7738.769531 80.390 -146.5060
7739.135742 80.359 -147.6712
7739.501953 80.239 -149.3703
7739.868164 80.171 -150.3197
7740.234375 80.108 -151.7007
7740.600586 79.955 -153.4410
7740.966797 79.860 -155.2232
7741.333008 79.716 -155.9379
7741.699219 79.529 -157.6744
7742.065430 79.327 -158.6712
7742.431641 79.007 -159.4947
7742.797852 78.838 -160.6198
7743.164062 78.542 -160.0045
7743.530273 78.279 -160.5812
7743.896484 77.916 -160.2153
7744.262695 77.875 -160.1786
7744.628906 77.533 -158.2133
7744.995117 77.553 -157.9477
7745.361328 77.557 -157.2377
7745.727539 77.474 -155.6029
7746.093750 77.458 -155.6483
7746.459961 77.387 -156.0289
7746.826172 77.352 -156.3993
7747.192383 77.245 -156.6763
7747.558594 77.164 -156.1480
7747.924805 77.092 -155.0610
7748.291016 76.924 -155.1108
7748.657227 76.978 -153.9303
7749.023438 76.655 -152.4926
7749.389648 76.681 -151.8164
7749.755859 76.813 -150.9795
7750.122070 76.810 -148.5507
7750.488281 77.092 -147.6380
7750.854492 77.279 -146.2333
7751.220703 77.603 -146.6819
7751.586914 77.841 -146.2325
7751.953125 77.981 -146.8155
7752.319336 78.270 -147.9450
7752.685547 78.379 -149.1154
7753.051758 78.532 -150.0658
7753.417969 78.673 -151.2593
7753.784180 78.809 -153.1214
7754.150391 78.877 -154.7816
7754.516602 78.786 -156.8092
7754.882812 78.802 -158.2803
7755.249023 78.678 -159.9896
7755.615234 78.517 -162.4923
7755.981445 78.357 -163.4604
7756.347656 78.117 -164.9101
7756.713867 77.890 -165.7057
7757.080078 77.575 -166.7663
7757.446289 77.308 -167.1837
7757.812500 77.045 -167.4647
7758.178711 76.682 -168.0021
7758.544922 76.132 -167.4467
7758.911133 75.830 -166.0348
7759.277344 75.542 -164.6153
7759.643555 75.307 -162.1416
7760.009766 75.047 -158.7980
7760.375977 75.120 -154.7810
7760.742188 75.302 -151.8342
7761.108398 75.336 -148.8150
7761.474609 75.816 -147.9395
7761.840820 76.238 -146.1860
7762.207031 76.599 -144.9461
7762.573242 77.071 -145.5964
7762.939453 77.511 -146.1053
7763.305664 77.777 -147.2505
7763.671875 78.059 -147.8359
7764.038086 78.308 -150.3956
7764.404297 78.469 -152.3792
7764.770508 78.585 -153.9367
7765.136719 78.596 -156.9013
7765.502930 78.671 -158.5918
7765.869141 78.625 -160.7394
7766.235352 78.476 -163.6552
7766.601562 78.503 -164.8460
7766.967773 78.240 -166.7824
7767.333984 77.894 -168.1927
7767.700195 77.626 -169.5466
7768.066406 77.432 -170.4241
7768.432617 77.117 -170.5738
7768.798828 76.688 -171.2034
7769.165039 76.395 -170.5634
7769.531250 76.033 -169.8108
7769.897461 75.861 -169.1357
7770.263672 75.560 -168.1160
7770.629883 75.370 -166.2653
7770.996094 74.842 -164.0164
7771.362305 75.074 -161.4725
7771.728516 74.871 -158.5003
7772.094727 74.973 -156.6525
7772.460938 75.281 -154.1612
7772.827148 75.500 -152.0558
7773.193359 75.892 -149.6429
7773.559570 76.136 -149.7135
7773.925781 76.479 -148.9352
7774.291992 76.930 -148.6412
7774.658203 77.136 -149.2593
7775.024414 77.487 -149.5600
7775.390625 77.765 -149.4189
7775.756836 78.174 -150.7073
7776.123047 78.395 -151.6814
7776.489258 78.679 -152.5749
7776.855469 78.934 -154.2007
7777.221680 79.271 -156.6952
7777.587891 79.455 -158.2397
7777.954102 79.687 -160.4128
7778.320312 79.886 -162.7076
7778.686523 80.038 -166.0627
7779.052734 80.196 -168.2786
7779.418945 80.178 -171.0718
7779.785156 80.194 -174.3640
7780.151367 80.288 -176.6639
7780.517578 80.152 179.8260
7780.883789 80.066 175.8923
7781.250000 80.018 174.1977
7781.616211 79.669 170.4726
7781.982422 79.604 168.3791
7782.348633 79.312 165.1974
7782.714844 79.088 162.8107
7783.081055 78.721 159.5741
7783.447266 78.464 156.4061
7783.813477 77.977 153.8622
7784.179688 77.705 152.2692
7784.545898 77.191 150.2298
7784.912109 76.573 147.6466
7785.278320 76.061 145.1320
7785.644531 75.643 143.2020
7786.010742 75.266 141.1500
7786.376953 74.568 139.3799
7786.743164 73.683 136.4585
7787.109375 72.871 134.4013
7787.475586 71.991 134.1356
7787.841797 70.818 133.0231
7788.208008 69.604 132.5740
7788.574219 68.252 134.6865
7788.940430 66.592 142.4198
7789.306641 65.600 150.1650
7789.672852 64.638 161.0921
7790.039062 63.929 174.3539
7790.405273 64.495 179.9489
7790.771484 65.246 -173.3543
7791.137695 66.334 -166.0617
7791.503906 66.703 -162.3464
7791.870117 66.569 -163.5423
7792.236328 67.558 -160.4658
7792.602539 67.681 -158.8821
7792.968750 67.912 -158.5728
7793.334961 68.135 -157.6100
7793.701172 68.377 -155.6051
7794.067383 69.077 -154.8566
7794.433594 68.444 -154.3120
7794.799805 68.976 -156.5000
7795.166016 68.808 -154.9357
7795.532227 68.586 -153.8788
7795.898438 68.812 -152.0979
7796.264648 68.767 -149.8755
7796.630859 68.737 -149.9567
7796.997070 68.861 -150.3368
7797.363281 69.027 -147.0920
7797.729492 69.185 -144.4388
7798.095703 69.419 -144.0565
7798.461914 69.519 -144.3889
7798.828125 69.685 -142.1537
7799.194336 69.973 -140.7546
7799.560547 69.959 -141.1047
7799.926758 70.307 -139.9461
7800.292969 70.361 -141.5090
7800.659180 70.684 -142.1028
7801.025391 70.390 -142.1172
7801.391602 70.217 -142.3699
7801.757812 70.075 -140.5021
7802.124023 69.883 -138.9752
7802.490234 69.730 -138.9542
7802.856445 70.073 -134.4349
7803.222656 69.968 -131.4036
7803.588867 70.482 -130.4340
7803.955078 70.879 -127.6645
7804.321289 71.266 -128.5999
7804.687500 71.656 -128.7952
7805.053711 71.854 -128.6283
7805.419922 72.462 -127.9354
7805.786133 72.669 -129.0664
7806.152344 73.187 -131.2233
7806.518555 73.458 -134.7240
7806.884766 73.213 -135.1815
7807.250977 73.457 -138.6526
7807.617188 73.631 -139.7676
7807.983398 73.410 -143.2524
7808.349609 73.010 -145.6456
7808.715820 72.683 -146.9473
7809.082031 72.456 -148.2163
7809.448242 71.969 -149.1084
7809.814453 71.377 -149.0346
7810.180664 70.982 -148.1043
7810.546875 70.181 -145.7674
7810.913086 69.440 -143.4645
7811.279297 69.320 -138.0751
7811.645508 69.206 -133.2267
7812.011719 68.898 -126.9597
7812.377930 69.459 -122.8541
7812.744141 69.680 -118.1510
7813.110352 70.563 -114.1053
7813.476562 70.792 -110.7124
7813.842773 71.619 -109.5068
7814.208984 72.214 -107.7042
7814.575195 73.028 -107.0456
7814.941406 73.429 -108.6657
7815.307617 74.027 -108.2769
7815.673828 74.279 -109.4653
7816.040039 74.860 -112.2485
7816.406250 75.224 -112.1969
7816.772461 75.359 -114.5861
7817.138672 75.760 -115.6590
7817.504883 75.940 -117.9073
7817.871094 76.222 -118.8975
7818.237305 76.362 -120.9744
7818.603516 76.502 -123.1956
7818.969727 76.492 -125.0647
7819.335938 76.545 -126.5192
7819.702148 76.643 -127.8995
7820.068359 76.615 -129.5697
7820.434570 76.500 -130.5107
7820.800781 76.407 -131.8994
7821.166992 76.484 -131.4326
7821.533203 76.394 -132.1410
7821.899414 76.421 -132.1924
7822.265625 76.506 -132.3562
7822.631836 76.501 -133.0629
7822.998047 76.752 -133.2771
7823.364258 76.826 -134.5604
7823.730469 76.826 -136.2825
7824.096680 76.962 -138.0844
7824.462891 76.894 -139.2044
7824.829102 76.789 -140.4046
7825.195312 76.599 -140.9429
7825.561523 76.545 -142.3893
7825.927734 76.487 -142.6753
7826.293945 76.261 -142.1475
7826.660156 76.098 -143.2586
7827.026367 75.980 -142.7300
7827.392578 75.970 -142.9701
7827.758789 75.958 -142.1804
7828.125000 76.002 -142.9721
7828.491211 75.827 -143.5801
7828.857422 75.810 -143.0844
7829.223633 75.913 -143.4514
7829.589844 75.737 -143.7509
7829.956055 75.610 -144.8826
7830.322266 75.491 -143.7996
7830.688477 75.457 -143.7682
7831.054688 75.449 -144.1545
7831.420898 75.321 -143.9525
7831.787109 75.115 -143.2355
7832.153320 74.994 -144.3183
7832.519531 74.749 -143.1617
7832.885742 74.435 -142.6591
7833.251953 74.106 -142.2485
7833.618164 73.812 -139.3553
7833.984375 73.565 -135.5150
7834.350586 73.496 -131.4416
7834.716797 73.620 -125.9715
7835.083008 73.847 -120.8389
7835.449219 74.316 -116.7245
7835.815430 75.054 -113.0395
7836.181641 75.869 -110.4296
7836.547852 76.733 -111.4760
7836.914062 77.502 -110.8499
7837.280273 78.179 -111.9976
7837.646484 78.837 -113.5597
7838.012695 79.360 -116.0952
7838.378906 80.006 -119.0422
7838.745117 80.276 -121.3520
7839.111328 80.692 -124.2422
7839.477539 80.932 -126.9857
7839.843750 81.225 -130.0571
7840.209961 81.415 -132.8213
7840.576172 81.569 -136.1879
7840.942383 81.663 -139.2620
7841.308594 81.806 -142.6883
7841.674805 81.807 -145.1370
7842.041016 81.826 -148.5274
7842.407227 81.741 -151.0955
7842.773438 81.671 -153.8106
7843.139648 81.563 -157.3213
7843.505859 81.317 -159.6356
7843.872070 81.264 -161.2183
7844.238281 80.981 -162.7974
7844.604492 80.783 -165.3517
7844.970703 80.620 -166.4277
7845.336914 80.245 -167.7239
7845.703125 80.056 -168.7899
7846.069336 79.854 -169.6289
7846.435547 79.698 -170.6191
7846.801758 79.435 -171.4715
7847.167969 79.349 -171.9454
7847.534180 79.257 -172.3005
7847.900391 79.096 -173.4538
7848.266602 78.967 -173.9261
7848.632812 78.832 -175.1428
7848.999023 78.774 -175.4475
7849.365234 78.617 -177.3091
7849.731445 78.374 -178.0064
7850.097656 78.101 -179.0997
7850.463867 77.909 179.9457
7850.830078 77.641 179.4693
7851.196289 77.313 178.1345
7851.562500 76.948 178.1690
7851.928711 76.676 178.3066
7852.294922 76.344 178.5240
7852.661133 75.873 178.0418
7853.027344 75.420 -179.7272
7853.393555 75.025 -179.1807
7853.759766 74.793 -177.3100
7854.125977 74.436 -173.4392
7854.492188 74.039 -170.5470
7854.858398 73.825 -167.0933
7855.224609 73.946 -163.4647
7855.590820 74.304 -160.3710
7855.957031 74.689 -155.8457
7856.323242 75.000 -153.6918
7856.689453 75.466 -151.9387
7857.055664 75.786 -151.6782
7857.421875 76.000 -151.9515
7857.788086 76.570 -149.9431
7858.154297 76.889 -150.1727
7858.520508 77.114 -151.5849
7858.886719 77.444 -150.8182
7859.252930 77.896 -151.8500
7859.619141 78.045 -152.2011
7859.985352 78.407 -153.2349
7860.351562 78.691 -153.6722
7860.717773 78.983 -155.0021
7861.083984 79.254 -156.4043
7861.450195 79.526 -157.9445
7861.816406 79.720 -159.2843
7862.182617 79.942 -160.7391
7862.548828 80.157 -163.0837
7862.915039 80.332 -165.4394
7863.281250 80.595 -167.0057
7863.647461 80.746 -169.4228
7864.013672 80.840 -172.2713
7864.379883 80.998 -173.8308
7864.746094 80.955 -177.4384
7865.112305 80.990 -178.7449
7865.478516 81.004 177.9954
7865.844727 80.966 175.9515
7866.210938 80.817 173.1194
7866.577148 80.789 171.4230
7866.943359 80.722 169.2591
7867.309570 80.564 167.2886
7867.675781 80.489 166.2507
7868.041992 80.494 163.9648
7868.408203 80.391 162.8123
7868.774414 80.296 161.0163
7869.140625 80.284 158.6823
7869.506836 80.288 156.6868
7869.873047 80.252 154.5483
7870.239258 80.274 151.8531
7870.605469 80.086 149.3304
7870.971680 79.859 146.5610
7871.337891 79.754 145.0009
7871.704102 79.490 142.1221
7872.070312 79.384 139.6938
7872.436523 79.141 136.7120
7872.802734 78.929 134.3074
7873.168945 78.751 132.7512
7873.535156 78.526 129.9056
7873.901367 78.358 127.8177
7874.267578 77.936 124.7252
7874.633789 77.704 122.0780
7875.000000 77.394 119.7958
7875.366211 77.076 117.2962
7875.732422 76.780 114.1464
7876.098633 76.273 110.9740
7876.464844 75.903 107.7872
7876.831055 75.397 104.6988
7877.197266 74.981 102.8339
7877.563477 74.293 98.9459
7877.929688 73.880 96.7910
7878.295898 73.158 93.0984
7878.662109 72.316 91.1892
7879.028320 71.685 88.1089
7879.394531 70.801 86.2468
7879.760742 70.257 82.5193
7880.126953 69.450 81.3330
7880.493164 68.682 78.2828
7880.859375 67.726 72.9606
7881.225586 66.658 67.8232
7881.591797 65.837 67.6680
7881.958008 64.353 56.4209
7882.324219 62.541 51.2833
7882.690430 61.219 39.1741
7883.056641 59.566 27.5937
7883.422852 56.627 17.7635
7883.789062 55.464 -17.8926
7884.155273 56.127 -40.3572
7884.521484 55.766 -53.7320
7884.887695 57.096 -77.0516
7885.253906 58.225 -90.0093
7885.620117 59.321 -101.2379
7885.986328 59.660 -105.9561
7886.352539 61.116 -107.8143
7886.718750 61.554 -106.0003
7887.084961 62.664 -107.9660
7887.451172 63.616 -112.9244
7887.817383 64.348 -110.6087
7888.183594 64.651 -110.9258
7888.549805 65.090 -113.4351
7888.916016 66.219 -111.3839
7889.282227 66.615 -113.5771
7889.648438 67.581 -115.3759
7890.014648 68.557 -115.9207
7890.380859 68.956 -117.7787
7890.747070 69.553 -120.3462
7891.113281 69.941 -124.7376
7891.479492 70.630 -128.3843
7891.845703 70.889 -129.7433
7892.211914 71.116 -133.0939
7892.578125 71.284 -138.8232
7892.944336 71.383 -141.8770
7893.310547 71.686 -144.9002
7893.676758 71.724 -148.6835
7894.042969 71.366 -152.8553
7894.409180 71.437 -155.3338
7894.775391 71.250 -160.4770
7895.141602 70.907 -164.5495
7895.507812 70.438 -167.3103
7895.874023 70.018 -169.4066
7896.240234 69.136 -174.1856
7896.606445 68.678 -174.9134
7896.972656 67.036 -177.0139
7897.338867 66.372 -175.3030
7897.705078 65.305 -170.6735
7898.071289 63.702 -162.2707
7898.437500 62.792 -157.2006
7898.803711 62.728 -144.6764
7899.169922 63.159 -133.0523
7899.536133 64.431 -123.0147
7899.902344 65.365 -118.7075
7900.268555 66.926 -113.4206
7900.634766 67.840 -111.7347
7901.000977 69.059 -113.8515
7901.367188 70.124 -115.6862
7901.733398 70.654 -117.4056
7902.099609 71.419 -120.2275
7902.465820 71.985 -122.5673
7902.832031 72.604 -127.5793
7903.198242 72.654 -130.1071
7903.564453 73.323 -133.4321
7903.930664 73.462 -136.8261
7904.296875 73.881 -140.2487
7904.663086 74.147 -143.9981
7905.029297 74.239 -148.5743
7905.395508 74.093 -151.9317
7905.761719 74.092 -155.5650
7906.127930 73.885 -160.2695
7906.494141 73.609 -164.4701
7906.860352 73.487 -168.4068
7907.226562 73.123 -171.8072
7907.592773 72.889 -174.8275
7907.958984 72.451 -176.5473
7908.325195 72.136 -179.0216
7908.691406 71.876 178.7954
7909.057617 71.443 175.7438
7909.423828 70.909 174.7442
7909.790039 70.529 171.6855
7910.156250 70.270 168.5796
7910.522461 69.443 164.5934
7910.888672 68.744 162.7717
7911.254883 68.180 158.9962
7911.621094 67.114 156.1741
7911.987305 66.139 151.1884
7912.353516 64.681 148.0937
7912.719727 62.361 138.5253
7913.085938 59.314 139.4955
7913.452148 54.584 144.3446
7913.818359 41.433 141.8121
7914.184570 48.366 -88.0590
7914.550781 57.002 -73.0597
7914.916992 60.027 -82.4788
7915.283203 62.426 -83.2283
7915.649414 64.215 -92.9406
7916.015625 65.584 -94.7965
7916.381836 66.471 -100.7683
7916.748047 67.135 -105.5479
7917.114258 67.562 -108.9648
7917.480469 67.850 -111.1983
7917.846680 68.047 -112.5496
7918.212891 68.360 -117.6383
7918.579102 68.365 -118.9856
7918.945312 67.881 -120.7894
7919.311523 67.823 -125.1621
7919.677734 67.315 -122.9909
7920.043945 66.818 -127.5809
7920.410156 66.346 -120.8239
7920.776367 65.294 -120.8821
7921.142578 65.326 -112.2408
7921.508789 64.939 -110.4411
7921.875000 65.306 -97.6420
7922.241211 66.128 -91.7176
7922.607422 67.339 -85.8540
7922.973633 68.566 -80.7849
7923.339844 69.849 -81.5073
7923.706055 70.874 -82.6290
7924.072266 71.920 -86.0514
7924.438477 72.530 -88.1959
7924.804688 73.134 -93.6242
7925.170898 73.584 -96.3283
7925.537109 73.854 -101.1795
7925.903320 74.159 -105.3275
7926.269531 74.331 -108.4881
7926.635742 74.140 -112.6082
7927.001953 74.252 -115.3691
7927.368164 74.220 -117.6722
7927.734375 73.808 -118.9454
7928.100586 73.612 -119.8458
7928.466797 73.590 -119.9793
7928.833008 73.225 -118.9667
7929.199219 73.392 -118.2211
7929.565430 73.390 -116.6965
7929.931641 73.450 -116.1550
7930.297852 73.720 -117.7315
7930.664062 74.156 -116.9687
7931.030273 74.223 -117.0013
7931.396484 74.707 -116.6932
7931.762695 74.913 -119.0223
7932.128906 75.212 -121.4215
7932.495117 75.347 -122.3446
7932.861328 75.490 -123.6075
7933.227539 75.710 -126.5249
7933.593750 75.718 -128.1891
7933.959961 75.792 -129.7562
7934.326172 75.880 -130.9128
7934.692383 75.746 -132.4604
7935.058594 75.875 -133.4164
7935.424805 75.903 -134.3520
7935.791016 76.087 -136.5994
7936.157227 76.295 -137.9381
7936.523438 76.350 -139.7220
7936.889648 76.424 -141.8169
7937.255859 76.465 -143.6687
7937.622070 76.546 -145.6912
7937.988281 76.651 -148.6938
7938.354492 76.581 -151.6852
7938.720703 76.589 -154.7674
7939.086914 76.634 -157.6946
7939.453125 76.500 -160.1150
7939.819336 76.405 -163.2088
7940.185547 76.138 -166.5693
7940.551758 75.802 -169.8890
7940.917969 75.477 -173.4421
7941.284180 75.382 -176.6660
7941.650391 74.915 179.8277
7942.016602 74.390 176.4845
7942.382812 73.946 171.8245
7942.749023 73.376 168.6708
7943.115234 72.462 163.9449
7943.481445 71.914 161.1286
7943.847656 70.597 157.0878
7944.213867 69.583 153.1994
7944.580078 68.281 147.8403
7944.946289 65.981 146.3919
7945.312500 64.217 141.0653
7945.678711 61.419 140.3885
7946.044922 57.951 144.4683
7946.411133 51.929 145.9503
7946.777344 43.956 -106.2626
7947.143555 54.686 -45.2257
7947.509766 59.587 -59.0623
7947.875977 62.974 -55.4850
7948.242188 65.871 -59.8558
7948.608398 67.452 -63.0505
7948.974609 69.110 -68.5911
7949.340820 70.173 -74.0520
7949.707031 71.181 -78.4245
7950.073242 72.035 -82.1167
7950.439453 72.630 -85.3631
7950.805664 73.385 -89.5971
7951.171875 73.834 -94.2950
7951.538086 74.183 -98.2801
7951.904297 74.642 -101.5331
7952.270508 74.827 -103.7243
7952.636719 75.163 -107.6778
7953.002930 75.152 -109.0108
7953.369141 75.334 -112.9202
7953.735352 75.311 -114.7568
7954.101562 75.319 -116.0016
7954.467773 75.587 -118.4922
7954.833984 75.552 -119.2648
7955.200195 75.709 -120.9822
7955.566406 75.670 -123.8186
7955.932617 75.766 -125.6429
7956.298828 75.745 -127.3001
7956.665039 75.780 -129.6949
7957.031250 75.695 -131.3564
7957.397461 75.771 -132.3983
7957.763672 75.540 -134.5060
7958.129883 75.566 -135.5077
7958.496094 75.520 -137.4595
7958.862305 75.586 -136.6120
7959.228516 75.555 -138.9435
7959.594727 75.432 -139.5263
7959.960938 75.504 -140.6988
7960.327148 75.356 -142.5091
7960.693359 75.484 -143.4867
7961.059570 75.388 -144.2390
7961.425781 75.537 -147.1635
7961.791992 75.399 -148.6971
7962.158203 75.237 -150.9322
7962.524414 74.902 -154.2486
7962.890625 74.649 -154.8132
7963.256836 74.190 -157.2985
7963.623047 73.906 -158.9415
7963.989258 73.507 -158.2262
7964.355469 73.079 -159.3581
7964.721680 72.601 -158.4134
7965.087891 72.191 -157.4565
7965.454102 71.869 -156.7635
7965.820312 71.736 -156.0116
7966.186523 71.538 -155.7477
7966.552734 71.419 -152.6539
7966.918945 71.106 -153.2679
7967.285156 70.601 -153.0983
7967.651367 70.430 -152.4395
7968.017578 69.889 -152.3736
7968.383789 69.256 -148.8897
7968.750000 68.831 -145.3126
7969.116211 68.502 -141.0784
7969.482422 68.004 -132.8651
7969.848633 68.163 -124.9887
7970.214844 68.988 -118.3706
7970.581055 69.572 -114.8764
7970.947266 70.600 -110.4398
7971.313477 71.432 -109.1458
7971.679688 72.377 -109.0177
7972.045898 73.001 -108.4431
7972.412109 73.793 -110.0193
7972.778320 74.483 -112.5698
7973.144531 75.142 -115.3952
7973.510742 75.439 -118.9276
7973.876953 75.928 -122.3324
7974.243164 76.143 -124.8908
7974.609375 76.600 -129.4140
7974.975586 76.421 -133.2650
7975.341797 76.519 -135.6740
7975.708008 76.435 -140.1329
7976.074219 76.376 -142.1870
7976.440430 76.082 -145.9839
7976.806641 75.827 -148.7870
7977.172852 75.511 -150.1431
7977.539062 75.111 -151.9576
7977.905273 74.801 -152.3143
7978.271484 74.403 -154.1111
7978.637695 73.941 -153.8556
7979.003906 73.763 -152.6797
7979.370117 73.420 -151.9487
7979.736328 73.219 -150.2011
7980.102539 73.239 -150.2379
7980.468750 73.236 -149.1685
7980.834961 73.411 -147.9213
7981.201172 73.520 -146.8034
7981.567383 73.548 -147.6184
7981.933594 73.542 -148.2087
7982.299805 73.603 -149.9565
7982.666016 73.487 -152.2883
7983.032227 73.301 -152.9998
7983.398438 73.143 -153.6000
7983.764648 72.923 -154.2352
7984.130859 72.382 -153.9643
7984.497070 72.147 -153.7207
7984.863281 71.970 -154.2987
7985.229492 71.814 -151.2649
7985.595703 71.474 -150.9114
